,history_generator_loss,history_discriminator_loss
725,"tf.Tensor(1.7861633, shape=(), dtype=float32)","tf.Tensor(0.8179773, shape=(), dtype=float32)"
726,"tf.Tensor(1.7081716, shape=(), dtype=float32)","tf.Tensor(0.7695521, shape=(), dtype=float32)"
727,"tf.Tensor(1.6343906, shape=(), dtype=float32)","tf.Tensor(0.7988887, shape=(), dtype=float32)"
728,"tf.Tensor(1.5510854, shape=(), dtype=float32)","tf.Tensor(0.5686698, shape=(), dtype=float32)"
729,"tf.Tensor(1.5421207, shape=(), dtype=float32)","tf.Tensor(0.6474788, shape=(), dtype=float32)"
730,"tf.Tensor(1.7910212, shape=(), dtype=float32)","tf.Tensor(0.6394135, shape=(), dtype=float32)"
731,"tf.Tensor(2.097109, shape=(), dtype=float32)","tf.Tensor(0.4242792, shape=(), dtype=float32)"
732,"tf.Tensor(2.4800777, shape=(), dtype=float32)","tf.Tensor(0.42534858, shape=(), dtype=float32)"
733,"tf.Tensor(2.6649017, shape=(), dtype=float32)","tf.Tensor(0.3976987, shape=(), dtype=float32)"
734,"tf.Tensor(2.9034066, shape=(), dtype=float32)","tf.Tensor(0.35707667, shape=(), dtype=float32)"
735,"tf.Tensor(3.1136074, shape=(), dtype=float32)","tf.Tensor(0.35589483, shape=(), dtype=float32)"
736,"tf.Tensor(3.107209, shape=(), dtype=float32)","tf.Tensor(0.2506018, shape=(), dtype=float32)"
737,"tf.Tensor(2.8684006, shape=(), dtype=float32)","tf.Tensor(0.32487863, shape=(), dtype=float32)"
738,"tf.Tensor(2.8346305, shape=(), dtype=float32)","tf.Tensor(0.28613946, shape=(), dtype=float32)"
739,"tf.Tensor(3.0113153, shape=(), dtype=float32)","tf.Tensor(0.19335252, shape=(), dtype=float32)"
740,"tf.Tensor(2.7544222, shape=(), dtype=float32)","tf.Tensor(0.24343376, shape=(), dtype=float32)"
741,"tf.Tensor(2.7947812, shape=(), dtype=float32)","tf.Tensor(0.25321636, shape=(), dtype=float32)"
742,"tf.Tensor(2.7796078, shape=(), dtype=float32)","tf.Tensor(0.2996671, shape=(), dtype=float32)"
743,"tf.Tensor(2.5370388, shape=(), dtype=float32)","tf.Tensor(0.2513986, shape=(), dtype=float32)"
744,"tf.Tensor(2.696865, shape=(), dtype=float32)","tf.Tensor(0.2659972, shape=(), dtype=float32)"
745,"tf.Tensor(2.6033218, shape=(), dtype=float32)","tf.Tensor(0.26733065, shape=(), dtype=float32)"
746,"tf.Tensor(2.358729, shape=(), dtype=float32)","tf.Tensor(0.37317035, shape=(), dtype=float32)"
747,"tf.Tensor(2.1130507, shape=(), dtype=float32)","tf.Tensor(0.39098337, shape=(), dtype=float32)"
748,"tf.Tensor(1.6888034, shape=(), dtype=float32)","tf.Tensor(0.5010735, shape=(), dtype=float32)"
749,"tf.Tensor(1.5499306, shape=(), dtype=float32)","tf.Tensor(0.6262474, shape=(), dtype=float32)"
750,"tf.Tensor(1.3870234, shape=(), dtype=float32)","tf.Tensor(0.72957575, shape=(), dtype=float32)"
751,"tf.Tensor(1.218462, shape=(), dtype=float32)","tf.Tensor(0.8642373, shape=(), dtype=float32)"
752,"tf.Tensor(1.072334, shape=(), dtype=float32)","tf.Tensor(1.0841668, shape=(), dtype=float32)"
753,"tf.Tensor(0.9557704, shape=(), dtype=float32)","tf.Tensor(1.2850325, shape=(), dtype=float32)"
754,"tf.Tensor(0.9765961, shape=(), dtype=float32)","tf.Tensor(1.3754299, shape=(), dtype=float32)"
755,"tf.Tensor(0.94296134, shape=(), dtype=float32)","tf.Tensor(1.517881, shape=(), dtype=float32)"
756,"tf.Tensor(0.85557264, shape=(), dtype=float32)","tf.Tensor(1.507649, shape=(), dtype=float32)"
757,"tf.Tensor(0.81624556, shape=(), dtype=float32)","tf.Tensor(1.536638, shape=(), dtype=float32)"
758,"tf.Tensor(0.76153857, shape=(), dtype=float32)","tf.Tensor(1.4649458, shape=(), dtype=float32)"
759,"tf.Tensor(0.7584422, shape=(), dtype=float32)","tf.Tensor(1.4816453, shape=(), dtype=float32)"
760,"tf.Tensor(0.69071245, shape=(), dtype=float32)","tf.Tensor(1.4383752, shape=(), dtype=float32)"
761,"tf.Tensor(0.73365664, shape=(), dtype=float32)","tf.Tensor(1.2832098, shape=(), dtype=float32)"
762,"tf.Tensor(0.80989915, shape=(), dtype=float32)","tf.Tensor(1.16644, shape=(), dtype=float32)"
763,"tf.Tensor(0.9227322, shape=(), dtype=float32)","tf.Tensor(1.0632463, shape=(), dtype=float32)"
764,"tf.Tensor(1.069139, shape=(), dtype=float32)","tf.Tensor(1.0261936, shape=(), dtype=float32)"
765,"tf.Tensor(1.2763388, shape=(), dtype=float32)","tf.Tensor(0.9468094, shape=(), dtype=float32)"
766,"tf.Tensor(1.2538464, shape=(), dtype=float32)","tf.Tensor(0.8870845, shape=(), dtype=float32)"
767,"tf.Tensor(1.4053602, shape=(), dtype=float32)","tf.Tensor(0.76837766, shape=(), dtype=float32)"
768,"tf.Tensor(1.3519505, shape=(), dtype=float32)","tf.Tensor(0.8330662, shape=(), dtype=float32)"
769,"tf.Tensor(1.3468752, shape=(), dtype=float32)","tf.Tensor(0.8107685, shape=(), dtype=float32)"
770,"tf.Tensor(1.4110758, shape=(), dtype=float32)","tf.Tensor(0.65164584, shape=(), dtype=float32)"
771,"tf.Tensor(1.3380202, shape=(), dtype=float32)","tf.Tensor(0.7181175, shape=(), dtype=float32)"
772,"tf.Tensor(1.329576, shape=(), dtype=float32)","tf.Tensor(0.77073187, shape=(), dtype=float32)"
773,"tf.Tensor(1.3875834, shape=(), dtype=float32)","tf.Tensor(0.676453, shape=(), dtype=float32)"
774,"tf.Tensor(1.388207, shape=(), dtype=float32)","tf.Tensor(0.7200743, shape=(), dtype=float32)"
775,"tf.Tensor(1.4162341, shape=(), dtype=float32)","tf.Tensor(0.7556462, shape=(), dtype=float32)"
776,"tf.Tensor(1.4017727, shape=(), dtype=float32)","tf.Tensor(0.727793, shape=(), dtype=float32)"
777,"tf.Tensor(1.4519194, shape=(), dtype=float32)","tf.Tensor(0.6894768, shape=(), dtype=float32)"
778,"tf.Tensor(1.388919, shape=(), dtype=float32)","tf.Tensor(0.7901834, shape=(), dtype=float32)"
779,"tf.Tensor(1.3631539, shape=(), dtype=float32)","tf.Tensor(0.82550275, shape=(), dtype=float32)"
780,"tf.Tensor(1.2835085, shape=(), dtype=float32)","tf.Tensor(0.8791648, shape=(), dtype=float32)"
781,"tf.Tensor(1.2138791, shape=(), dtype=float32)","tf.Tensor(0.8963084, shape=(), dtype=float32)"
782,"tf.Tensor(1.1918974, shape=(), dtype=float32)","tf.Tensor(0.87217164, shape=(), dtype=float32)"
783,"tf.Tensor(1.1569729, shape=(), dtype=float32)","tf.Tensor(0.98172474, shape=(), dtype=float32)"
784,"tf.Tensor(1.1255774, shape=(), dtype=float32)","tf.Tensor(1.1249957, shape=(), dtype=float32)"
785,"tf.Tensor(1.1003393, shape=(), dtype=float32)","tf.Tensor(1.1366537, shape=(), dtype=float32)"
786,"tf.Tensor(1.2089179, shape=(), dtype=float32)","tf.Tensor(1.2566925, shape=(), dtype=float32)"
787,"tf.Tensor(1.1095477, shape=(), dtype=float32)","tf.Tensor(1.3344496, shape=(), dtype=float32)"
788,"tf.Tensor(1.0741858, shape=(), dtype=float32)","tf.Tensor(1.1903416, shape=(), dtype=float32)"
789,"tf.Tensor(0.9678277, shape=(), dtype=float32)","tf.Tensor(1.0772023, shape=(), dtype=float32)"
790,"tf.Tensor(1.0016543, shape=(), dtype=float32)","tf.Tensor(1.2354252, shape=(), dtype=float32)"
791,"tf.Tensor(1.0098746, shape=(), dtype=float32)","tf.Tensor(1.1113719, shape=(), dtype=float32)"
792,"tf.Tensor(1.1896199, shape=(), dtype=float32)","tf.Tensor(1.1998262, shape=(), dtype=float32)"
793,"tf.Tensor(1.1837943, shape=(), dtype=float32)","tf.Tensor(1.1411974, shape=(), dtype=float32)"
794,"tf.Tensor(1.2044548, shape=(), dtype=float32)","tf.Tensor(1.331135, shape=(), dtype=float32)"
795,"tf.Tensor(1.258499, shape=(), dtype=float32)","tf.Tensor(1.2660155, shape=(), dtype=float32)"
796,"tf.Tensor(1.1526508, shape=(), dtype=float32)","tf.Tensor(1.245954, shape=(), dtype=float32)"
797,"tf.Tensor(0.96351457, shape=(), dtype=float32)","tf.Tensor(1.2374042, shape=(), dtype=float32)"
798,"tf.Tensor(0.982663, shape=(), dtype=float32)","tf.Tensor(1.0941879, shape=(), dtype=float32)"
799,"tf.Tensor(1.0456483, shape=(), dtype=float32)","tf.Tensor(1.056146, shape=(), dtype=float32)"
800,"tf.Tensor(1.0551584, shape=(), dtype=float32)","tf.Tensor(1.1333947, shape=(), dtype=float32)"
801,"tf.Tensor(1.2762196, shape=(), dtype=float32)","tf.Tensor(0.9797916, shape=(), dtype=float32)"
802,"tf.Tensor(1.4806623, shape=(), dtype=float32)","tf.Tensor(0.87814194, shape=(), dtype=float32)"
803,"tf.Tensor(1.4763051, shape=(), dtype=float32)","tf.Tensor(1.0128826, shape=(), dtype=float32)"
804,"tf.Tensor(1.4375602, shape=(), dtype=float32)","tf.Tensor(1.0849067, shape=(), dtype=float32)"
805,"tf.Tensor(1.2899966, shape=(), dtype=float32)","tf.Tensor(1.007112, shape=(), dtype=float32)"
806,"tf.Tensor(1.1813667, shape=(), dtype=float32)","tf.Tensor(1.0432217, shape=(), dtype=float32)"
807,"tf.Tensor(1.0287013, shape=(), dtype=float32)","tf.Tensor(1.0153034, shape=(), dtype=float32)"
808,"tf.Tensor(1.1847968, shape=(), dtype=float32)","tf.Tensor(0.91235447, shape=(), dtype=float32)"
809,"tf.Tensor(1.2149239, shape=(), dtype=float32)","tf.Tensor(0.9688149, shape=(), dtype=float32)"
810,"tf.Tensor(1.4784483, shape=(), dtype=float32)","tf.Tensor(0.9836625, shape=(), dtype=float32)"
811,"tf.Tensor(1.5014312, shape=(), dtype=float32)","tf.Tensor(0.8608035, shape=(), dtype=float32)"
812,"tf.Tensor(1.5333979, shape=(), dtype=float32)","tf.Tensor(1.0994065, shape=(), dtype=float32)"
813,"tf.Tensor(1.5611053, shape=(), dtype=float32)","tf.Tensor(0.9243243, shape=(), dtype=float32)"
814,"tf.Tensor(1.254954, shape=(), dtype=float32)","tf.Tensor(0.96577436, shape=(), dtype=float32)"
815,"tf.Tensor(1.2013452, shape=(), dtype=float32)","tf.Tensor(0.8986869, shape=(), dtype=float32)"
816,"tf.Tensor(1.1982809, shape=(), dtype=float32)","tf.Tensor(0.83461493, shape=(), dtype=float32)"
817,"tf.Tensor(1.2554803, shape=(), dtype=float32)","tf.Tensor(1.0375856, shape=(), dtype=float32)"
818,"tf.Tensor(1.3995559, shape=(), dtype=float32)","tf.Tensor(1.0649378, shape=(), dtype=float32)"
819,"tf.Tensor(1.4178218, shape=(), dtype=float32)","tf.Tensor(0.9321145, shape=(), dtype=float32)"
820,"tf.Tensor(1.4212711, shape=(), dtype=float32)","tf.Tensor(1.0007356, shape=(), dtype=float32)"
821,"tf.Tensor(1.3261809, shape=(), dtype=float32)","tf.Tensor(0.88984925, shape=(), dtype=float32)"
822,"tf.Tensor(1.2540941, shape=(), dtype=float32)","tf.Tensor(1.0594112, shape=(), dtype=float32)"
823,"tf.Tensor(1.2000601, shape=(), dtype=float32)","tf.Tensor(1.0244226, shape=(), dtype=float32)"
824,"tf.Tensor(1.1292288, shape=(), dtype=float32)","tf.Tensor(1.0369192, shape=(), dtype=float32)"
825,"tf.Tensor(1.0851984, shape=(), dtype=float32)","tf.Tensor(1.1943544, shape=(), dtype=float32)"
826,"tf.Tensor(1.1280848, shape=(), dtype=float32)","tf.Tensor(1.0313231, shape=(), dtype=float32)"
827,"tf.Tensor(1.1245377, shape=(), dtype=float32)","tf.Tensor(1.0311048, shape=(), dtype=float32)"
828,"tf.Tensor(1.1942868, shape=(), dtype=float32)","tf.Tensor(1.0499742, shape=(), dtype=float32)"
829,"tf.Tensor(1.3150158, shape=(), dtype=float32)","tf.Tensor(1.0950413, shape=(), dtype=float32)"
830,"tf.Tensor(1.2796522, shape=(), dtype=float32)","tf.Tensor(1.0316808, shape=(), dtype=float32)"
831,"tf.Tensor(1.2897863, shape=(), dtype=float32)","tf.Tensor(1.111382, shape=(), dtype=float32)"
832,"tf.Tensor(1.1172996, shape=(), dtype=float32)","tf.Tensor(1.1564051, shape=(), dtype=float32)"
833,"tf.Tensor(1.0709827, shape=(), dtype=float32)","tf.Tensor(1.089045, shape=(), dtype=float32)"
834,"tf.Tensor(1.0246098, shape=(), dtype=float32)","tf.Tensor(1.1567566, shape=(), dtype=float32)"
835,"tf.Tensor(1.0988274, shape=(), dtype=float32)","tf.Tensor(1.0663834, shape=(), dtype=float32)"
836,"tf.Tensor(1.1227772, shape=(), dtype=float32)","tf.Tensor(0.95932394, shape=(), dtype=float32)"
837,"tf.Tensor(1.1572671, shape=(), dtype=float32)","tf.Tensor(1.1061177, shape=(), dtype=float32)"
838,"tf.Tensor(1.2812908, shape=(), dtype=float32)","tf.Tensor(0.9970274, shape=(), dtype=float32)"
839,"tf.Tensor(1.4414477, shape=(), dtype=float32)","tf.Tensor(1.0427284, shape=(), dtype=float32)"
840,"tf.Tensor(1.3596678, shape=(), dtype=float32)","tf.Tensor(0.8700831, shape=(), dtype=float32)"
841,"tf.Tensor(1.2759975, shape=(), dtype=float32)","tf.Tensor(0.95518917, shape=(), dtype=float32)"
842,"tf.Tensor(1.1026981, shape=(), dtype=float32)","tf.Tensor(0.92739224, shape=(), dtype=float32)"
843,"tf.Tensor(1.1236889, shape=(), dtype=float32)","tf.Tensor(0.96249175, shape=(), dtype=float32)"
844,"tf.Tensor(1.2078025, shape=(), dtype=float32)","tf.Tensor(0.9665626, shape=(), dtype=float32)"
845,"tf.Tensor(1.3116546, shape=(), dtype=float32)","tf.Tensor(0.8784133, shape=(), dtype=float32)"
846,"tf.Tensor(1.3547645, shape=(), dtype=float32)","tf.Tensor(0.9499094, shape=(), dtype=float32)"
847,"tf.Tensor(1.4120901, shape=(), dtype=float32)","tf.Tensor(0.76899004, shape=(), dtype=float32)"
848,"tf.Tensor(1.5438837, shape=(), dtype=float32)","tf.Tensor(0.897655, shape=(), dtype=float32)"
849,"tf.Tensor(1.3853822, shape=(), dtype=float32)","tf.Tensor(0.98018384, shape=(), dtype=float32)"
850,"tf.Tensor(1.2235186, shape=(), dtype=float32)","tf.Tensor(0.9292977, shape=(), dtype=float32)"
851,"tf.Tensor(1.1576906, shape=(), dtype=float32)","tf.Tensor(0.9221786, shape=(), dtype=float32)"
852,"tf.Tensor(1.0515316, shape=(), dtype=float32)","tf.Tensor(0.861269, shape=(), dtype=float32)"
853,"tf.Tensor(1.0710747, shape=(), dtype=float32)","tf.Tensor(1.0214514, shape=(), dtype=float32)"
854,"tf.Tensor(1.136507, shape=(), dtype=float32)","tf.Tensor(0.83916426, shape=(), dtype=float32)"
855,"tf.Tensor(1.1980877, shape=(), dtype=float32)","tf.Tensor(1.0117981, shape=(), dtype=float32)"
856,"tf.Tensor(1.2514988, shape=(), dtype=float32)","tf.Tensor(0.9773347, shape=(), dtype=float32)"
857,"tf.Tensor(1.0768521, shape=(), dtype=float32)","tf.Tensor(1.1675929, shape=(), dtype=float32)"
858,"tf.Tensor(1.0034553, shape=(), dtype=float32)","tf.Tensor(1.1280332, shape=(), dtype=float32)"
859,"tf.Tensor(0.8811843, shape=(), dtype=float32)","tf.Tensor(1.0571381, shape=(), dtype=float32)"
860,"tf.Tensor(0.79248, shape=(), dtype=float32)","tf.Tensor(1.100807, shape=(), dtype=float32)"
861,"tf.Tensor(0.7263956, shape=(), dtype=float32)","tf.Tensor(1.2120879, shape=(), dtype=float32)"
862,"tf.Tensor(0.83195496, shape=(), dtype=float32)","tf.Tensor(1.0262051, shape=(), dtype=float32)"
863,"tf.Tensor(0.78379315, shape=(), dtype=float32)","tf.Tensor(1.0258386, shape=(), dtype=float32)"
864,"tf.Tensor(0.9054758, shape=(), dtype=float32)","tf.Tensor(0.9707207, shape=(), dtype=float32)"
865,"tf.Tensor(0.95801985, shape=(), dtype=float32)","tf.Tensor(1.0185586, shape=(), dtype=float32)"
866,"tf.Tensor(1.0323985, shape=(), dtype=float32)","tf.Tensor(0.9761291, shape=(), dtype=float32)"
867,"tf.Tensor(1.1194204, shape=(), dtype=float32)","tf.Tensor(0.82298696, shape=(), dtype=float32)"
868,"tf.Tensor(1.1989079, shape=(), dtype=float32)","tf.Tensor(0.9339502, shape=(), dtype=float32)"
869,"tf.Tensor(1.2055359, shape=(), dtype=float32)","tf.Tensor(0.7735013, shape=(), dtype=float32)"
870,"tf.Tensor(1.1588889, shape=(), dtype=float32)","tf.Tensor(0.7389632, shape=(), dtype=float32)"
871,"tf.Tensor(1.2573242, shape=(), dtype=float32)","tf.Tensor(0.62551236, shape=(), dtype=float32)"
872,"tf.Tensor(1.3086435, shape=(), dtype=float32)","tf.Tensor(0.63449883, shape=(), dtype=float32)"
873,"tf.Tensor(1.388176, shape=(), dtype=float32)","tf.Tensor(0.59985185, shape=(), dtype=float32)"
874,"tf.Tensor(1.5163136, shape=(), dtype=float32)","tf.Tensor(0.5103183, shape=(), dtype=float32)"
875,"tf.Tensor(1.6105926, shape=(), dtype=float32)","tf.Tensor(0.5129445, shape=(), dtype=float32)"
876,"tf.Tensor(1.6394132, shape=(), dtype=float32)","tf.Tensor(0.42983833, shape=(), dtype=float32)"
877,"tf.Tensor(1.72794, shape=(), dtype=float32)","tf.Tensor(0.42270303, shape=(), dtype=float32)"
878,"tf.Tensor(1.836721, shape=(), dtype=float32)","tf.Tensor(0.36855897, shape=(), dtype=float32)"
879,"tf.Tensor(1.895341, shape=(), dtype=float32)","tf.Tensor(0.3233357, shape=(), dtype=float32)"
880,"tf.Tensor(2.0464106, shape=(), dtype=float32)","tf.Tensor(0.32316297, shape=(), dtype=float32)"
881,"tf.Tensor(2.1994705, shape=(), dtype=float32)","tf.Tensor(0.2458128, shape=(), dtype=float32)"
882,"tf.Tensor(2.315463, shape=(), dtype=float32)","tf.Tensor(0.28562737, shape=(), dtype=float32)"
883,"tf.Tensor(2.4241037, shape=(), dtype=float32)","tf.Tensor(0.22177137, shape=(), dtype=float32)"
884,"tf.Tensor(2.5478978, shape=(), dtype=float32)","tf.Tensor(0.2616243, shape=(), dtype=float32)"
885,"tf.Tensor(2.5242407, shape=(), dtype=float32)","tf.Tensor(0.19385517, shape=(), dtype=float32)"
886,"tf.Tensor(2.5402415, shape=(), dtype=float32)","tf.Tensor(0.16476294, shape=(), dtype=float32)"
887,"tf.Tensor(2.637508, shape=(), dtype=float32)","tf.Tensor(0.1551491, shape=(), dtype=float32)"
888,"tf.Tensor(2.7066846, shape=(), dtype=float32)","tf.Tensor(0.18464589, shape=(), dtype=float32)"
889,"tf.Tensor(2.8374884, shape=(), dtype=float32)","tf.Tensor(0.1593341, shape=(), dtype=float32)"
890,"tf.Tensor(2.805774, shape=(), dtype=float32)","tf.Tensor(0.13480908, shape=(), dtype=float32)"
891,"tf.Tensor(2.8480325, shape=(), dtype=float32)","tf.Tensor(0.15976842, shape=(), dtype=float32)"
892,"tf.Tensor(2.8126097, shape=(), dtype=float32)","tf.Tensor(0.15994668, shape=(), dtype=float32)"
893,"tf.Tensor(2.835478, shape=(), dtype=float32)","tf.Tensor(0.11551328, shape=(), dtype=float32)"
894,"tf.Tensor(2.741886, shape=(), dtype=float32)","tf.Tensor(0.16002004, shape=(), dtype=float32)"
895,"tf.Tensor(2.716556, shape=(), dtype=float32)","tf.Tensor(0.21246184, shape=(), dtype=float32)"
896,"tf.Tensor(2.6775835, shape=(), dtype=float32)","tf.Tensor(0.17524296, shape=(), dtype=float32)"
897,"tf.Tensor(2.5686874, shape=(), dtype=float32)","tf.Tensor(0.16610684, shape=(), dtype=float32)"
898,"tf.Tensor(2.5134711, shape=(), dtype=float32)","tf.Tensor(0.1883564, shape=(), dtype=float32)"
899,"tf.Tensor(2.2630801, shape=(), dtype=float32)","tf.Tensor(0.224443, shape=(), dtype=float32)"
900,"tf.Tensor(2.1311636, shape=(), dtype=float32)","tf.Tensor(0.23181055, shape=(), dtype=float32)"
901,"tf.Tensor(1.847526, shape=(), dtype=float32)","tf.Tensor(0.32796153, shape=(), dtype=float32)"
902,"tf.Tensor(1.6275815, shape=(), dtype=float32)","tf.Tensor(0.32525614, shape=(), dtype=float32)"
903,"tf.Tensor(1.4119952, shape=(), dtype=float32)","tf.Tensor(0.4601705, shape=(), dtype=float32)"
904,"tf.Tensor(1.3169937, shape=(), dtype=float32)","tf.Tensor(0.5041846, shape=(), dtype=float32)"
905,"tf.Tensor(1.2358322, shape=(), dtype=float32)","tf.Tensor(0.5093994, shape=(), dtype=float32)"
906,"tf.Tensor(1.1741236, shape=(), dtype=float32)","tf.Tensor(0.4798826, shape=(), dtype=float32)"
907,"tf.Tensor(1.1443101, shape=(), dtype=float32)","tf.Tensor(0.5915475, shape=(), dtype=float32)"
908,"tf.Tensor(1.1700345, shape=(), dtype=float32)","tf.Tensor(0.5624317, shape=(), dtype=float32)"
909,"tf.Tensor(1.1933831, shape=(), dtype=float32)","tf.Tensor(0.5734209, shape=(), dtype=float32)"
910,"tf.Tensor(1.164511, shape=(), dtype=float32)","tf.Tensor(0.5454233, shape=(), dtype=float32)"
911,"tf.Tensor(1.1639819, shape=(), dtype=float32)","tf.Tensor(0.5689014, shape=(), dtype=float32)"
912,"tf.Tensor(1.1601875, shape=(), dtype=float32)","tf.Tensor(0.6232344, shape=(), dtype=float32)"
913,"tf.Tensor(1.1979876, shape=(), dtype=float32)","tf.Tensor(0.5453975, shape=(), dtype=float32)"
914,"tf.Tensor(1.2406731, shape=(), dtype=float32)","tf.Tensor(0.5452903, shape=(), dtype=float32)"
915,"tf.Tensor(1.2363689, shape=(), dtype=float32)","tf.Tensor(0.5653329, shape=(), dtype=float32)"
916,"tf.Tensor(1.2527606, shape=(), dtype=float32)","tf.Tensor(0.5433059, shape=(), dtype=float32)"
917,"tf.Tensor(1.2765837, shape=(), dtype=float32)","tf.Tensor(0.48226064, shape=(), dtype=float32)"
918,"tf.Tensor(1.1601919, shape=(), dtype=float32)","tf.Tensor(0.6302117, shape=(), dtype=float32)"
919,"tf.Tensor(1.1249849, shape=(), dtype=float32)","tf.Tensor(0.69158185, shape=(), dtype=float32)"
920,"tf.Tensor(1.1315342, shape=(), dtype=float32)","tf.Tensor(0.599069, shape=(), dtype=float32)"
921,"tf.Tensor(0.97872305, shape=(), dtype=float32)","tf.Tensor(0.730158, shape=(), dtype=float32)"
922,"tf.Tensor(0.80950946, shape=(), dtype=float32)","tf.Tensor(0.8971002, shape=(), dtype=float32)"
923,"tf.Tensor(0.6303358, shape=(), dtype=float32)","tf.Tensor(1.0216945, shape=(), dtype=float32)"
924,"tf.Tensor(0.44928446, shape=(), dtype=float32)","tf.Tensor(1.3209416, shape=(), dtype=float32)"
925,"tf.Tensor(0.38456482, shape=(), dtype=float32)","tf.Tensor(1.4262127, shape=(), dtype=float32)"
926,"tf.Tensor(0.35010427, shape=(), dtype=float32)","tf.Tensor(1.5903194, shape=(), dtype=float32)"
927,"tf.Tensor(0.33301365, shape=(), dtype=float32)","tf.Tensor(1.8462237, shape=(), dtype=float32)"
928,"tf.Tensor(0.4568077, shape=(), dtype=float32)","tf.Tensor(1.5791981, shape=(), dtype=float32)"
929,"tf.Tensor(0.7641125, shape=(), dtype=float32)","tf.Tensor(1.2965759, shape=(), dtype=float32)"
930,"tf.Tensor(1.4931178, shape=(), dtype=float32)","tf.Tensor(1.2818446, shape=(), dtype=float32)"
931,"tf.Tensor(2.3022945, shape=(), dtype=float32)","tf.Tensor(0.97032005, shape=(), dtype=float32)"
932,"tf.Tensor(3.0098758, shape=(), dtype=float32)","tf.Tensor(0.8719097, shape=(), dtype=float32)"
933,"tf.Tensor(3.3723085, shape=(), dtype=float32)","tf.Tensor(0.7641128, shape=(), dtype=float32)"
934,"tf.Tensor(3.588111, shape=(), dtype=float32)","tf.Tensor(0.5088607, shape=(), dtype=float32)"
935,"tf.Tensor(3.6510587, shape=(), dtype=float32)","tf.Tensor(0.41382158, shape=(), dtype=float32)"
936,"tf.Tensor(3.576085, shape=(), dtype=float32)","tf.Tensor(0.26968372, shape=(), dtype=float32)"
937,"tf.Tensor(3.2843015, shape=(), dtype=float32)","tf.Tensor(0.18421356, shape=(), dtype=float32)"
938,"tf.Tensor(2.837483, shape=(), dtype=float32)","tf.Tensor(0.3632222, shape=(), dtype=float32)"
939,"tf.Tensor(2.5737996, shape=(), dtype=float32)","tf.Tensor(0.27852336, shape=(), dtype=float32)"
940,"tf.Tensor(2.3476932, shape=(), dtype=float32)","tf.Tensor(0.29660153, shape=(), dtype=float32)"
941,"tf.Tensor(2.035643, shape=(), dtype=float32)","tf.Tensor(0.43467182, shape=(), dtype=float32)"
942,"tf.Tensor(2.010588, shape=(), dtype=float32)","tf.Tensor(0.3803858, shape=(), dtype=float32)"
943,"tf.Tensor(1.6977143, shape=(), dtype=float32)","tf.Tensor(0.5333771, shape=(), dtype=float32)"
944,"tf.Tensor(1.553493, shape=(), dtype=float32)","tf.Tensor(0.44623816, shape=(), dtype=float32)"
945,"tf.Tensor(1.3881016, shape=(), dtype=float32)","tf.Tensor(0.5353185, shape=(), dtype=float32)"
946,"tf.Tensor(1.454793, shape=(), dtype=float32)","tf.Tensor(0.56587094, shape=(), dtype=float32)"
947,"tf.Tensor(1.8168567, shape=(), dtype=float32)","tf.Tensor(0.49645764, shape=(), dtype=float32)"
948,"tf.Tensor(2.0656805, shape=(), dtype=float32)","tf.Tensor(0.66292703, shape=(), dtype=float32)"
949,"tf.Tensor(2.6854239, shape=(), dtype=float32)","tf.Tensor(0.8586138, shape=(), dtype=float32)"
950,"tf.Tensor(2.7643409, shape=(), dtype=float32)","tf.Tensor(1.0218943, shape=(), dtype=float32)"
951,"tf.Tensor(2.575799, shape=(), dtype=float32)","tf.Tensor(0.98406863, shape=(), dtype=float32)"
952,"tf.Tensor(2.1666622, shape=(), dtype=float32)","tf.Tensor(0.9956808, shape=(), dtype=float32)"
953,"tf.Tensor(1.4964811, shape=(), dtype=float32)","tf.Tensor(0.80710435, shape=(), dtype=float32)"
954,"tf.Tensor(1.0806, shape=(), dtype=float32)","tf.Tensor(1.0190895, shape=(), dtype=float32)"
955,"tf.Tensor(0.88480705, shape=(), dtype=float32)","tf.Tensor(1.0984155, shape=(), dtype=float32)"
956,"tf.Tensor(0.86312413, shape=(), dtype=float32)","tf.Tensor(1.0703301, shape=(), dtype=float32)"
957,"tf.Tensor(1.1991923, shape=(), dtype=float32)","tf.Tensor(1.098239, shape=(), dtype=float32)"
958,"tf.Tensor(1.5379891, shape=(), dtype=float32)","tf.Tensor(1.0564256, shape=(), dtype=float32)"
959,"tf.Tensor(1.7932495, shape=(), dtype=float32)","tf.Tensor(1.2315233, shape=(), dtype=float32)"
960,"tf.Tensor(1.5826943, shape=(), dtype=float32)","tf.Tensor(1.3554065, shape=(), dtype=float32)"
961,"tf.Tensor(1.3837398, shape=(), dtype=float32)","tf.Tensor(1.0292689, shape=(), dtype=float32)"
962,"tf.Tensor(1.0027319, shape=(), dtype=float32)","tf.Tensor(1.163274, shape=(), dtype=float32)"
963,"tf.Tensor(0.90547657, shape=(), dtype=float32)","tf.Tensor(1.3578721, shape=(), dtype=float32)"
964,"tf.Tensor(0.7490174, shape=(), dtype=float32)","tf.Tensor(1.2803059, shape=(), dtype=float32)"
965,"tf.Tensor(0.8178586, shape=(), dtype=float32)","tf.Tensor(1.5404645, shape=(), dtype=float32)"
966,"tf.Tensor(0.9529262, shape=(), dtype=float32)","tf.Tensor(1.5411396, shape=(), dtype=float32)"
